,funding_rounds,funding_duration_days,total_investment,years_to_first_funding,country_code_encoded,market_encoded,status_encoded
529,2.0,438,13250001.0,4.717808219178083,49,10,2
530,1.0,0,2750000.0,1.641095890410959,49,19,2
531,3.0,1096,490000.0,0.25753424657534246,30,17,2
532,2.0,241,680000.0,3.186301369863014,49,19,2
533,1.0,0,5422959.0,25.008219178082193,49,8,0
534,2.0,801,10000000.0,1.8657534246575342,26,13,2
535,2.0,936,2200000.0,1.106849315068493,49,7,2
537,2.0,448,4275852.0,4.46027397260274,44,17,2
538,2.0,365,2500000.0,2.621917808219178,49,19,2
539,2.0,1188,3000000.0,1.5534246575342465,43,22,2
540,1.0,0,6061005.0,4.887671232876713,19,23,2
541,2.0,933,550000.0,2.8164383561643835,49,13,2
542,1.0,0,150000.0,6.1808219178082195,49,12,2
543,1.0,0,2000000.0,4.786301369863014,26,18,2
544,1.0,0,242500.0,0.3424657534246575,49,23,2
545,4.0,469,11879704.0,0.4575342465753425,49,19,2
546,2.0,187,2670394.0,2.032876712328767,49,2,2
547,1.0,0,45400000.0,33.967123287671235,6,16,2
548,1.0,0,439603.0,7.67945205479452,49,2,2
549,2.0,1009,86000000.0,10.915068493150685,49,13,2
550,1.0,0,1500321.0,12.753424657534246,49,13,2
551,1.0,0,3000000.0,4.545205479452055,49,19,2
552,4.0,1813,23300000.0,1.841095890410959,49,19,2
553,3.0,839,93000000.0,15.978082191780821,49,6,2
554,2.0,2463,2200000.0,10.632876712328768,49,2,2
555,2.0,1196,18100000.0,14.435616438356165,49,16,2
556,3.0,1176,10563501.0,0.16712328767123288,19,23,2
557,3.0,1107,6000000.0,0.0,49,13,2
558,2.0,231,10000000.0,18.523287671232875,49,2,2
559,1.0,0,2000000.0,6.794520547945205,49,13,2
560,5.0,1149,63176464.0,0.6,49,2,2
561,2.0,510,6400000.0,2.0273972602739727,49,2,2
562,2.0,368,2000000.0,0.2136986301369863,49,17,2
563,3.0,1117,17600000.0,-0.8328767123287671,49,17,0
564,1.0,0,50000.0,0.0,49,19,1
565,2.0,433,4549999.0,0.2273972602739726,49,0,2
566,2.0,153,175000.0,0.038356164383561646,49,23,2
567,1.0,0,99234.0,0.0547945205479452,19,0,2
568,2.0,161,1075000.0,2.0794520547945203,49,18,2
569,2.0,508,6637111.0,2.241095890410959,49,13,2
570,2.0,415,19500000.0,0.9178082191780822,49,20,2
571,1.0,0,3010802.0,0.9780821917808219,2,2,2
572,4.0,1402,7131660.0,2.745205479452055,49,19,2
573,4.0,1614,82000000.0,5.3342465753424655,49,13,2
574,5.0,866,16377078.0,6.265753424657534,49,2,2
575,1.0,0,2700000.0,5.528767123287671,49,16,2
576,5.0,1516,48500000.0,0.25205479452054796,49,19,0
577,1.0,0,10000000.0,4.446575342465754,49,0,0
578,3.0,1542,5954000.0,1.6191780821917807,49,17,2
579,2.0,183,107500000.0,6.235616438356164,19,2,2
580,3.0,214,112499480.0,4.701369863013698,49,19,2
581,3.0,1213,22999999.0,9.706849315068494,49,19,2
582,1.0,0,4000000.0,3.591780821917808,49,21,2
583,2.0,3,10400000.0,2.6986301369863015,49,0,2
584,2.0,631,7875598.0,2.063013698630137,49,6,2
585,4.0,2273,84500000.0,3.9178082191780823,49,23,2
586,2.0,441,10350000.0,1.2301369863013698,49,2,1
587,1.0,0,550000.0,11.832876712328767,49,23,2
588,4.0,1791,24020000.0,0.1232876712328767,49,19,2
589,2.0,413,19670000.0,3.3013698630136985,25,17,2
590,6.0,1157,24845955.0,2.8438356164383563,49,8,0
591,4.0,637,13200000.0,0.32602739726027397,49,0,2
592,6.0,1954,30000000.0,8.931506849315069,49,19,2
593,1.0,0,2400000.0,16.104109589041094,49,23,0
594,4.0,2558,44115160.0,-2.8657534246575342,49,0,2
595,4.0,533,7250000.0,5.295890410958904,49,2,2
596,1.0,0,13000000.0,2.6,49,19,2
597,1.0,0,20000000.0,6.506849315068493,49,10,2
599,1.0,0,1300000.0,2.5232876712328767,49,19,2
600,2.0,239,9000000.0,1.536986301369863,19,17,2
601,4.0,2799,40400000.0,1.6684931506849314,49,19,0
602,1.0,0,40000000.0,2.791780821917808,8,2,2
603,2.0,365,6500000.0,0.9205479452054794,49,0,2
604,6.0,1575,34358700.0,21.96712328767123,49,13,2
606,1.0,0,2940000.0,1.2821917808219179,7,19,0
607,7.0,2415,119191000.0,1.1095890410958904,49,0,0
608,3.0,992,10000000.0,1.4465753424657535,10,0,2
609,3.0,1559,114000000.0,2.0821917808219177,49,19,0
610,1.0,0,733372.0,1.6027397260273972,34,19,2
611,2.0,622,1050284.0,0.9534246575342465,29,23,2
612,1.0,0,1800000.0,0.0027397260273972603,49,23,2
613,2.0,1062,65839694.0,2.452054794520548,49,19,2
614,2.0,104,4160600.0,0.7178082191780822,15,17,1
615,2.0,469,54493.0,-0.915068493150685,7,22,1
616,3.0,2219,10600000.0,11.610958904109589,49,19,2
617,1.0,0,1170000.0,-0.5808219178082191,49,6,2
618,1.0,0,1000000.0,1.4191780821917808,49,0,2
619,1.0,0,110000.0,0.0,49,19,2
620,1.0,0,200000.0,-0.6054794520547945,49,19,2
621,1.0,0,650000.0,0.8493150684931506,17,19,2
622,1.0,0,725000.0,1.7835616438356163,49,19,2
623,7.0,3045,73000000.0,2.3315068493150686,49,0,2
624,1.0,0,500000.0,2.43013698630137,30,0,2
625,1.0,0,1240000.0,31.627397260273973,49,13,2
626,2.0,70,2729000.0,1.0383561643835617,49,8,2
627,1.0,0,1800000.0,0.4931506849315068,14,19,2
628,2.0,274,300000.0,1.3972602739726028,49,17,2
629,1.0,0,5000000.0,11.008219178082191,49,4,0
630,2.0,174,1500000.0,0.915068493150685,49,6,2
631,1.0,0,3100000.0,3.0876712328767124,49,19,0
632,1.0,0,250000.0,0.3178082191780822,49,23,2
633,2.0,819,505000.0,0.1643835616438356,49,7,2
634,2.0,266,12000000.0,2.197260273972603,49,17,2
635,1.0,0,810000.0,1.126027397260274,49,2,2
636,2.0,794,3970800.0,4.112328767123287,18,23,2
637,2.0,31,1015000.0,1.336986301369863,49,8,0
638,2.0,181,1800000.0,2.0684931506849313,49,19,2
639,1.0,0,6000000.0,8.819178082191781,49,23,2
640,6.0,1392,43981909.0,3.3123287671232875,49,21,2
641,1.0,0,2000000.0,0.8164383561643835,49,0,1
643,2.0,659,5500000.0,1.4684931506849315,49,0,2
644,1.0,0,20118.0,2.1534246575342464,19,19,2
645,1.0,0,720000.0,0.1095890410958904,49,6,2
646,2.0,1586,5500000.0,8.01917808219178,14,19,2
647,3.0,366,328000.0,1.2219178082191782,49,19,2
648,2.0,310,470000.0,0.0,49,0,0
649,1.0,0,81874.0,0.8136986301369863,7,0,2
650,1.0,0,300000.0,1.2410958904109588,49,14,1
651,2.0,1086,2350000.0,-0.20273972602739726,49,19,2
652,1.0,0,1600000.0,17.91780821917808,49,2,2
653,1.0,0,2246171.0,10.520547945205479,49,23,2
654,1.0,0,1500000.0,1.5452054794520549,49,0,2
655,3.0,881,4035000.0,9.156164383561643,49,2,2
656,1.0,0,2000000.0,1.736986301369863,49,17,2
657,1.0,0,10000.0,-0.16986301369863013,24,19,1
658,2.0,931,6731042.0,4.205479452054795,49,2,2
659,1.0,0,23000000.0,8.652054794520549,49,2,0
660,3.0,760,2900000.0,0.0,35,0,1
661,1.0,0,2539200.0,3.8684931506849316,18,11,2
662,2.0,414,2649402.0,1.0602739726027397,49,2,2
663,2.0,260,27000000.0,-0.019178082191780823,49,0,0
664,2.0,654,2200000.0,0.14520547945205478,18,19,2
665,1.0,0,40000.0,0.1232876712328767,9,9,2
666,2.0,67,100000.0,2.410958904109589,49,19,0
667,9.0,1738,39682384.0,0.16712328767123288,49,2,2
668,2.0,554,4000000.0,0.7287671232876712,49,17,2
670,1.0,0,1600000.0,3.3068493150684932,28,17,2
671,3.0,455,355000.0,1.0027397260273974,49,24,2
672,1.0,0,25000.0,0.7287671232876712,49,19,2
673,1.0,0,3301958.0,2.6410958904109587,49,0,2
674,1.0,0,253000.0,1.558904109589041,18,1,2
675,2.0,382,256000.0,0.4602739726027397,49,19,2
676,2.0,608,550000.0,2.0027397260273974,49,19,2
677,1.0,0,6500000.0,1.1643835616438356,19,19,0
678,3.0,890,11900000.0,-0.005479452054794521,49,17,2
679,2.0,110,43000000.0,0.7041095890410959,49,0,2
680,2.0,1778,248000000.0,2.164383561643836,49,19,2
681,3.0,403,1540000.0,0.25205479452054796,49,23,0
682,2.0,365,307954.0,0.4191780821917808,15,0,2
683,1.0,0,1500000.0,0.4958904109589041,19,22,2
684,3.0,1311,7500000.0,0.8,49,22,2
685,2.0,2591,8300000.0,3.0465753424657533,49,2,2
686,1.0,0,1368157.0,0.4054794520547945,15,19,2
687,3.0,1149,6544400.0,0.5561643835616439,49,19,2
688,1.0,0,474063.0,7.487671232876712,49,0,2
689,1.0,0,600000.0,0.5013698630136987,14,6,1
690,3.0,519,2540206.0,1.1534246575342466,19,19,2
691,3.0,629,30000000.0,1.1123287671232878,49,19,0
692,1.0,0,5000000.0,6.002739726027397,44,19,0
693,2.0,224,465000.0,0.021917808219178082,9,0,2
694,1.0,0,600000.0,-1.3178082191780822,46,19,2
695,1.0,0,469008.0,0.0,15,6,2
696,1.0,0,2300000.0,-0.06301369863013699,49,19,2
698,2.0,790,19000000.0,3.8575342465753426,49,20,2
700,1.0,0,1990000.0,3.052054794520548,49,13,2
701,2.0,449,1240000.0,0.09041095890410959,49,7,2
702,1.0,0,19311.0,-0.32054794520547947,37,19,2
703,4.0,881,46800000.0,-0.2493150684931507,49,0,0
704,1.0,0,2200000.0,2.345205479452055,49,0,2
705,1.0,0,5000000.0,1.252054794520548,49,0,0
706,3.0,431,3850000.0,0.08493150684931507,42,19,2
707,3.0,1811,25500000.0,-3.0082191780821916,43,19,2
708,2.0,407,42500000.0,4.484931506849315,49,2,0
709,2.0,737,37079200.0,3.0547945205479454,18,2,2
710,1.0,0,500000.0,-0.40273972602739727,49,22,2
711,4.0,2151,29125000.0,2.1013698630136988,49,19,0
713,1.0,0,1700000.0,2.1945205479452055,49,0,2
714,1.0,0,1300000.0,0.6712328767123288,18,0,2
715,2.0,2796,22000000.0,0.25205479452054796,49,19,0
716,3.0,788,2195355.0,0.0,47,12,2
717,5.0,1213,56464869.0,1.4246575342465753,49,19,0
718,6.0,616,11500000.0,0.5041095890410959,49,9,2
719,2.0,245,1230000.0,0.4246575342465753,49,19,0
720,1.0,0,2000000.0,57.032876712328765,49,19,2
721,2.0,426,3274546.0,2.0027397260273974,19,19,2
722,1.0,0,632000.0,1.8246575342465754,24,19,2
723,2.0,547,100000.0,2.835616438356164,49,19,2
724,4.0,1815,17807000.0,1.4958904109589042,49,0,0
725,4.0,510,340000.0,0.2493150684931507,49,20,2
726,1.0,0,2000000.0,1.9589041095890412,49,19,2
727,1.0,0,1000000.0,1.284931506849315,49,0,2
728,4.0,2970,89000000.0,-1.0,49,0,2
729,2.0,467,6950000.0,3.164383561643836,8,0,2
731,1.0,0,20000000.0,4.668493150684932,49,23,0
732,2.0,866,6150000.0,0.7972602739726027,13,0,2
733,1.0,0,50000.0,0.6493150684931507,49,0,2
734,2.0,488,100000.0,0.0,42,0,2
735,2.0,469,850000.0,0.0821917808219178,43,0,2
736,1.0,0,2000000.0,2.254794520547945,49,0,2
737,1.0,0,75000.0,12.364383561643836,49,0,2
738,2.0,4,1200000.0,2.1671232876712327,49,19,2
739,3.0,412,1300000.0,0.9178082191780822,13,0,2
740,2.0,545,5700000.0,0.5808219178082191,13,19,2
741,4.0,530,8750000.0,0.8328767123287671,49,23,2
742,1.0,0,550000.0,2.9178082191780823,49,0,2
743,4.0,1313,3118000.0,0.057534246575342465,49,19,2
744,1.0,0,2973600.0,1.8712328767123287,4,19,2
745,1.0,0,314000.0,1.5178082191780822,19,19,2
747,1.0,0,4000000.0,3.695890410958904,49,0,2
749,1.0,0,500000.0,0.7479452054794521,49,19,2
750,1.0,0,49167.0,2.580821917808219,19,19,2
751,1.0,0,1300000.0,0.589041095890411,49,0,0
752,2.0,9,706870.0,0.726027397260274,15,19,2
753,1.0,0,100000.0,0.3041095890410959,49,0,0
754,2.0,799,2300000.0,1.0,49,22,2
755,3.0,1288,25500000.0,0.7917808219178082,49,19,0
756,7.0,1667,91980947.0,9.884931506849314,49,2,2
757,1.0,0,100000.0,-9.046575342465754,49,19,1
758,1.0,0,52750600.0,12.136986301369863,18,2,2
759,3.0,1275,19500000.0,10.205479452054794,49,2,2
760,1.0,0,480000.0,3.1013698630136988,49,16,2
761,1.0,0,7746327.0,4.997260273972603,49,2,2
762,2.0,463,33500000.0,2.8904109589041096,49,2,0
763,1.0,0,444000.0,1.9972602739726026,49,12,2
764,1.0,0,836778.0,12.271232876712329,49,13,2
765,4.0,1056,9850000.0,3.745205479452055,49,2,2
766,3.0,1861,18800000.0,2.673972602739726,49,2,2
767,3.0,1694,57777000.0,2.8657534246575342,49,2,2
768,2.0,1449,2807000.0,12.61917808219178,49,12,2
769,1.0,0,1500000.0,5.638356164383562,49,19,2
770,1.0,0,166000.0,3.1424657534246574,49,23,2
771,1.0,0,1500000.0,0.6712328767123288,40,16,2
772,1.0,0,5200000.0,8.536986301369863,49,21,2
773,1.0,0,14200000.0,4.5917808219178085,49,3,2
774,1.0,0,1021575.0,0.0,25,8,2
775,1.0,0,1250000.0,5.802739726027397,49,3,2
776,3.0,692,10500500.0,6.019178082191781,49,13,2
777,1.0,0,440000.0,5.3863013698630136,49,2,2
778,1.0,0,16211800.0,6.912328767123288,15,13,0
779,11.0,3177,36519878.0,6.882191780821918,49,21,2
780,1.0,0,167000.0,1.4657534246575343,49,14,2
782,1.0,0,500000.0,0.038356164383561646,49,0,1
783,1.0,0,525000.0,7.33972602739726,49,2,2
784,1.0,0,5000000.0,4.191780821917808,26,3,2
785,1.0,0,10000.0,7.7534246575342465,49,12,2
786,1.0,0,757625.0,0.8082191780821918,19,13,2
787,1.0,0,2000000.0,3.334246575342466,26,2,1
788,2.0,267,200000.0,2.8054794520547945,49,13,2
789,1.0,0,500000.0,3.2684931506849315,49,2,2
790,1.0,0,13000000.0,-0.7917808219178082,49,3,1
791,2.0,131,424999.0,0.39452054794520547,49,23,2
792,1.0,0,83606.0,4.367123287671233,49,11,2
793,2.0,174,798542.0,8.63013698630137,49,14,2
794,2.0,434,1325000.0,24.45205479452055,49,23,2
795,1.0,0,250000.0,2.0027397260273974,49,13,2
797,2.0,1518,335000.0,-1.7561643835616438,49,16,2
798,3.0,1639,22200000.0,7.7835616438356166,49,2,2
799,3.0,777,24000000.0,1.0684931506849316,26,21,0
800,1.0,0,4475000.0,7.3863013698630136,49,2,2
801,1.0,0,1500000.0,1.0493150684931507,49,2,2
802,1.0,0,909150.0,0.7863013698630137,19,23,2
804,1.0,0,1500000.0,8.775342465753425,49,14,2
805,1.0,0,100000.0,0.3315068493150685,49,19,2
806,1.0,0,2000000.0,4.2904109589041095,49,14,2
807,1.0,0,5530000.0,6.906849315068493,18,23,2
808,2.0,3578,1000000.0,3.208219178082192,49,19,2
809,3.0,425,395000.0,0.41643835616438357,49,17,2
810,2.0,168,5000000.0,1.2684931506849315,49,10,2
811,1.0,0,176988.0,2.421917808219178,7,19,2
812,1.0,0,12989.0,0.0,34,19,2
813,1.0,0,1500000.0,21.506849315068493,49,2,2
814,1.0,0,400000.0,1.6876712328767123,49,19,2
815,1.0,0,1313100.0,2.1095890410958904,27,10,2
816,4.0,2496,103063800.0,3.9178082191780823,10,0,2
817,1.0,0,100000.0,-0.7095890410958904,9,19,2
818,1.0,0,736050.0,-3.835616438356164,18,19,2
819,1.0,0,18000000.0,37.78082191780822,49,14,2
820,1.0,0,1200000.0,1.6082191780821917,49,19,2
821,2.0,183,269133.0,0.16712328767123288,18,19,2
822,1.0,0,17776000.0,9.843835616438357,28,19,2
823,1.0,0,24997.0,0.3287671232876712,19,0,1
824,3.0,1523,22800000.0,2.084931506849315,49,19,0
825,2.0,245,2200000.0,3.265753424657534,49,19,2
826,1.0,0,16000000.0,8.432876712328767,34,6,2
827,1.0,0,125001.0,4.684931506849315,49,17,2
828,3.0,698,7540560.0,3.589041095890411,49,2,2
829,2.0,671,1908820.0,0.0,19,19,2
830,2.0,485,1400000.0,1.0,49,0,1
831,1.0,0,250000.0,-0.7095890410958904,49,19,2
832,2.0,358,6400000.0,5.219178082191781,43,19,2
833,3.0,628,2762201.0,1.5287671232876712,19,19,2
834,2.0,726,19367098.0,4.397260273972603,49,2,2
835,2.0,105,19814760.0,5.49041095890411,49,13,2
836,3.0,762,21929020.0,1.3287671232876712,10,3,2
837,3.0,595,2725000.0,-0.12876712328767123,49,23,2
838,9.0,1518,12256689.0,4.463013698630137,7,17,2
839,2.0,28,24000000.0,1.021917808219178,49,19,2
840,2.0,10052,1158000.0,8.72054794520548,49,12,2
841,1.0,0,7970000.0,5.0849315068493155,49,21,0
842,4.0,355,503757.0,0.5178082191780822,6,19,2
843,6.0,1429,11755550.0,15.271232876712329,49,2,2
844,3.0,1944,40000000.0,6.175342465753425,19,25,0
845,4.0,998,97000000.0,-0.8,49,5,2
846,2.0,1558,288000.0,1.1643835616438356,49,11,2
847,5.0,1469,253614965.0,5.668493150684932,49,2,2
848,1.0,0,1000000.0,0.0,49,19,2
849,3.0,795,774998.0,0.9452054794520548,49,2,2
850,1.0,0,1000000.0,17.339726027397262,49,19,2
852,2.0,65,500000.0,6.109589041095891,49,15,2
853,3.0,861,5500000.0,0.5808219178082191,49,8,2
854,6.0,2565,104952382.0,0.4958904109589041,49,19,2
855,1.0,0,5000000.0,28.2986301369863,49,5,2
856,1.0,0,150000000.0,27.421917808219177,49,19,2
857,3.0,1944,45400000.0,9.263013698630138,49,25,2
858,2.0,933,28000000.0,9.293150684931506,49,19,0
859,3.0,1182,22000000.0,2.0904109589041098,49,19,2
860,5.0,1454,120500000.0,3.2383561643835614,49,2,1
861,4.0,839,63000000.0,1.010958904109589,49,2,2
862,3.0,894,3455150.0,3.495890410958904,49,2,2
863,1.0,0,57939.0,0.46301369863013697,28,5,2
864,1.0,0,6000000.0,4.843835616438356,49,17,2
865,10.0,1644,8381234.0,10.528767123287672,49,13,2
866,6.0,1483,21309215.0,8.967123287671233,49,13,2
868,1.0,0,16000000.0,2.0027397260273974,49,24,2
870,1.0,0,1415260.0,2.591780821917808,6,0,2
872,5.0,1015,21899999.0,0.8191780821917808,49,1,2
874,4.0,1256,33150000.0,0.8082191780821918,49,2,2
875,4.0,1587,76377224.0,10.331506849315069,13,2,2
876,1.0,0,100000.0,0.8767123287671232,24,19,2
877,2.0,472,550000.0,9.378082191780821,49,19,2
878,1.0,0,1500000.0,8.846575342465753,49,19,2
879,2.0,823,85000000.0,-6.257534246575342,24,0,0
880,3.0,786,1300000.0,1.6821917808219178,10,6,2
881,3.0,516,5540000.0,2.9178082191780823,49,23,2
882,1.0,0,1574996.0,0.7945205479452054,49,19,2
883,2.0,45,200000.0,0.40273972602739727,49,22,2
884,3.0,684,35500000.0,13.575342465753424,49,10,2
885,1.0,0,400000.0,4.024657534246575,49,2,2
886,1.0,0,3341928.0,26.512328767123286,10,24,2
887,2.0,629,1500000.0,0.07945205479452055,49,0,2
888,2.0,567,1073288.0,-0.0821917808219178,7,19,2
889,4.0,1209,63800000.0,10.391780821917807,49,13,0
890,2.0,405,10500000.0,3.5205479452054793,43,19,2
891,5.0,1083,116990000.0,0.4602739726027397,49,17,2
892,4.0,965,10000000.0,3.03013698630137,43,19,2
893,1.0,0,209104.0,6.449315068493151,19,19,2
894,1.0,0,1500000.0,1.6931506849315068,7,2,2
895,1.0,0,1500000.0,2.0027397260273974,49,17,2
896,3.0,243,850000.0,0.5972602739726027,1,10,2
897,1.0,0,325999.0,1.904109589041096,49,23,2
898,3.0,915,9850000.0,0.5863013698630137,49,19,2
900,1.0,0,1000.0,0.7726027397260274,49,19,2
901,2.0,1105,33500000.0,19.0986301369863,50,15,2
902,2.0,9,810229.0,0.32602739726027397,18,14,2
903,3.0,1980,10200000.0,21.257534246575343,49,8,2
904,1.0,0,1107000.0,3.419178082191781,7,19,2
905,2.0,698,1000000.0,0.5561643835616439,21,8,2
906,1.0,0,20000.0,0.0821917808219178,49,5,2
907,4.0,2091,22700000.0,0.0,49,19,2
908,1.0,0,50000000.0,4.890410958904109,49,12,2
909,1.0,0,17500000.0,1.2767123287671234,49,2,2
910,2.0,300,31500000.0,4.46027397260274,49,7,2
911,2.0,261,1195000.0,0.5315068493150685,49,19,2
912,1.0,0,27500000.0,3.756164383561644,49,11,0
913,1.0,0,10000.0,-0.3287671232876712,49,19,2
914,2.0,92,350000.0,4.331506849315068,49,7,2
915,1.0,0,35000.0,0.7506849315068493,49,19,2
916,1.0,0,1171300.0,11.926027397260274,49,23,0
917,3.0,1738,122000000.0,4.657534246575342,34,2,2
918,2.0,1267,3109450.0,3.254794520547945,7,19,2
919,7.0,1935,10601850.0,1.4958904109589042,49,2,2
920,1.0,0,13000000.0,13.227397260273973,13,2,2
921,1.0,0,41300000.0,10.531506849315068,49,2,2
922,3.0,820,14000000.0,3.3123287671232875,26,23,2
923,1.0,0,250000.0,1.0575342465753426,49,19,2
924,1.0,0,500000.0,9.783561643835617,28,23,2
925,2.0,827,9000000.0,13.241095890410959,49,17,2
926,3.0,424,100000.0,-1.0,49,19,2
927,2.0,465,92003.0,-0.6027397260273972,9,7,2
928,2.0,1360,15000000.0,15.6,49,2,2
929,1.0,0,3722355.0,3.2958904109589042,49,2,2
930,8.0,3012,74311925.0,-1.1616438356164382,49,0,0
931,1.0,0,50000.0,0.0,49,22,1
932,1.0,0,640000.0,0.0,19,19,2
933,2.0,520,26040000.0,6.016438356164383,49,3,2
934,1.0,0,2000000.0,1.643835616438356,49,14,2
935,2.0,153,1000000.0,2.1315068493150684,28,19,2
936,1.0,0,1693138.0,4.7753424657534245,49,19,2
937,6.0,1654,91005000.0,12.830136986301369,49,2,2
938,1.0,0,1856869.0,2.4164383561643836,8,19,2
939,1.0,0,100000.0,0.0,19,23,2
940,2.0,317,2000000.0,0.2547945205479452,49,13,2
941,1.0,0,2000000.0,5.328767123287672,49,20,2
942,6.0,2131,14227468.0,2.882191780821918,49,19,2
943,1.0,0,75000.0,0.0,21,19,2
944,5.0,3185,23955361.0,0.6410958904109589,49,20,2
945,1.0,0,7000000.0,4.931506849315069,49,23,2
946,3.0,1200,41000016.0,5.002739726027397,49,19,2
947,6.0,675,8530000.0,7.671232876712328,49,23,2
948,1.0,0,250000.0,0.5232876712328767,49,25,2
949,4.0,1615,60250000.0,5.331506849315068,49,3,2
950,2.0,634,10925000.0,12.490410958904109,49,23,1
951,1.0,0,500000.0,4.336986301369863,49,12,2
952,3.0,694,86823937.0,1.978082191780822,49,13,2
953,1.0,0,2000000.0,0.8575342465753425,49,8,0
954,3.0,722,3800000.0,1.0027397260273974,49,17,2
955,2.0,691,2500000.0,13.64109589041096,10,17,2
956,1.0,0,12500000.0,13.24931506849315,49,19,2
957,1.0,0,3500000.0,1.0027397260273974,49,7,2
958,1.0,0,40000.0,0.4876712328767123,49,19,2
959,1.0,0,1000000.0,5.2465753424657535,7,23,2
960,1.0,0,5000.0,0.6356164383561644,49,5,2
961,1.0,0,2000000.0,0.0,49,19,2
962,1.0,0,94582.0,0.15616438356164383,15,9,2
963,2.0,166,24000000.0,0.5917808219178082,49,2,2
964,1.0,0,180000.0,1.0794520547945206,49,15,2
965,2.0,1203,37700000.0,12.931506849315069,49,2,0
966,1.0,0,1000000.0,0.0,13,6,2
967,2.0,1011,2800000.0,6.167123287671233,13,19,2
968,1.0,0,81672000.0,5.383561643835616,13,3,1
969,1.0,0,500000.0,1.3068493150684932,49,19,2
970,2.0,212,33333.0,1.2575342465753425,49,19,2
971,1.0,0,40000.0,7.1945205479452055,9,17,2
972,2.0,2093,2320000.0,8.008219178082191,7,2,2
973,1.0,0,135000.0,0.6191780821917808,19,19,2
974,4.0,1789,20249500.0,7.890410958904109,49,2,2
975,2.0,268,2450000.0,0.13150684931506848,49,19,2
976,1.0,0,1200000.0,4.1726027397260275,49,19,2
977,5.0,895,22999079.0,1.7342465753424658,49,6,2
978,4.0,477,4750000.0,0.0,49,19,2
979,2.0,761,100484.0,1.8767123287671232,29,23,2
980,2.0,779,17000000.0,3.052054794520548,49,2,0
981,1.0,0,40000.0,0.8602739726027397,9,6,2
982,2.0,707,3108469.0,5.079452054794521,19,2,2
984,2.0,539,17300000.0,7.2027397260273975,49,17,0
985,1.0,0,44645.0,1.167123287671233,29,19,2
986,2.0,730,20000000.0,3.8657534246575342,10,22,2
988,1.0,0,850000.0,3.8465753424657536,49,2,2
989,6.0,2889,132500000.0,1.915068493150685,49,2,2
990,1.0,0,5000000.0,9.175342465753424,7,23,2
991,3.0,639,22580733.0,0.0547945205479452,28,11,2
992,1.0,0,250000.0,5.8054794520547945,49,19,2
993,1.0,0,40000.0,0.1780821917808219,9,0,2
994,2.0,415,9000000.0,1.747945205479452,49,18,2
995,2.0,1648,2380000.0,28.30958904109589,49,12,2
996,1.0,0,10000000.0,-0.09315068493150686,19,21,1
997,1.0,0,25000000.0,7.739726027397261,49,17,0
998,8.0,1662,39948530.0,8.421917808219177,49,17,2
999,2.0,1717,35419873.0,11.005479452054795,49,19,2
1000,6.0,1931,794820000.0,0.4191780821917808,49,24,2
1001,3.0,462,4238225.0,2.3205479452054796,49,0,2
1002,3.0,381,276108581.0,4.967123287671233,49,19,2
1003,2.0,2520,27500000.0,1.2383561643835617,49,19,0
1004,3.0,1759,12500000.0,8.753424657534246,49,3,2
